species,pathway,cor,p_value,celltype
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY,-0.00214643678280699,0.907215195671307,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY,0.0306397869391022,0.0960856632505176,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY,-0.0653925529810407,0.000378516243341651,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_PI3K_SIGNALING_PATHWAY,-0.0154649056916612,0.401022761937426,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_NICOTINE_TO_JAK_STAT_SIGNALING_PATHWAY,0.0441965073679963,0.0163482075752724,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY,0.0544060577497276,0.00311209038445765,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339,0.063260215951765,0.000584990242201217,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350,-0.0552538791386734,0.00267697581565723,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY,-0.0644348862983254,0.000460982603843002,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_PARAQUAT_TO_FAS_JNK_SIGNALING_PATHWAY,-0.0660728655203441,0.00032854327949239,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS,0.0243829631413389,0.18543861940378,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY,-0.0665547568720618,0.000296955832437222,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT,-0.0575729021717674,0.00175516229493079,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II,-0.0604682319430749,0.00101463099892549,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY,0.0193990096365368,0.292126946244684,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION,0.00520484860672304,0.777463796751266,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION,0.00311624973397242,0.865629057890219,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483,0.111089235262443,1.44045854629973e-09,Intermediate monocytes
